Order ID,Customer ID,Product Name,Price Sold At,Industry,Subgroup,Order Time,Order Date,Store ID
1400,212,To Kill a Mockingbird,349,Books and Media,Fiction Books,14:54:04,2024-07-25,13
1401,933,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,13:55:04,2024-07-26,5
1402,151,Sony Alpha a7 III,199990,Electronics,Cameras,10:10:42,2024-07-26,1
1403,328,Neutrogena Face Wash,499,Health and Beauty Products,Skincare Products,23:39:53,2024-07-26,7
1404,370,Star Wars Darth Vader,1636.95,Toys and Games,Action Figures,21:09:47,2024-07-26,7
1405,338,Scrabble,1730.86,Toys and Games,Board Games,21:12:20,2024-07-26,13
1406,998,Samsung Refrigerator,54990,Home and Kitchen Appliances,Large Appliances,13:58:55,2024-07-26,6
1407,221,Zara Dress,4999,Clothing and Apparel,Women's Clothing,23:17:13,2024-07-26,17
1408,735,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,23:30:49,2024-07-26,14
1409,360,Under Armour Sports Bra,1299,Sporting Goods and Outdoor Equipment,Sports Apparel,00:25:02,2024-07-26,7
1410,423,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,09:15:34,2024-07-26,8
1411,642,Nike Running Shoes,6999,Sporting Goods and Outdoor Equipment,Sports Apparel,06:53:02,2024-07-26,1
1412,958,OnePlus 9,49999,Electronics,Mobile Phones,00:32:48,2024-07-26,9
1413,270,Gap Kids T-shirt,899,Clothing and Apparel,Children's Clothing,19:01:25,2024-07-26,8
1414,116,Vitamin C Tablets,335.63,Health and Beauty Products,Vitamins,21:12:38,2024-07-26,16
1415,293,Yoga Mat,1499,Sporting Goods and Outdoor Equipment,Fitness Equipment,19:55:26,2024-07-26,4
1416,13,Oreo Cookies,142.33,Groceries and Food Items,Packaged Foods,17:41:19,2024-07-26,7
1417,242,Sony Alpha a7 III,199990,Electronics,Cameras,22:13:23,2024-07-26,3
1418,375,Starbucks Coffee,229.23,Groceries and Food Items,Beverages,23:53:33,2024-07-26,17
1419,939,Nike Running Shoes,6999,Sporting Goods and Outdoor Equipment,Sports Apparel,17:33:42,2024-07-26,6
1420,501,Dumbbells,2999,Sporting Goods and Outdoor Equipment,Fitness Equipment,19:39:20,2024-07-26,2
1421,31,Tresemme Hair Spray,299,Health and Beauty Products,Hair Care Products,01:13:04,2024-07-26,15
1422,302,MacBook Air,92990,Electronics,Laptops,20:22:27,2024-07-26,5
1423,858,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,21:34:21,2024-07-26,15
1424,369,Thule Roof Rack,15999,Automotive Parts and Accessories,Car Accessories,15:19:46,2024-07-26,2
1425,819,Dove Hair Mask,499,Health and Beauty Products,Hair Care Products,05:21:56,2024-07-26,16
1426,894,Star Wars Darth Vader,1799,Toys and Games,Action Figures,13:05:42,2024-07-26,11
1427,237,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,20:11:15,2024-07-26,12
1428,103,Ikea Sofa,25999,Furniture and Home Décor,Living Room Furniture,08:49:15,2024-07-26,14
1429,762,Pepsi,35,Groceries and Food Items,Beverages,08:16:41,2024-07-26,12
1430,222,Melissa & Doug Puzzles,1499,Toys and Games,Educational Toys,05:30:22,2024-07-26,6
1431,54,Pantene Shampoo,484.08,Health and Beauty Products,Hair Care Products,23:39:20,2024-07-26,1
1432,765,Pottery Barn Bed Frame,34999,Furniture and Home Décor,Bedroom Furniture,20:05:52,2024-07-26,7
1433,610,Calcium Supplements,499,Health and Beauty Products,Vitamins,08:14:49,2024-07-26,18
1434,247,Calcium Supplements,499,Health and Beauty Products,Vitamins,09:40:16,2024-07-26,8
1435,834,Dyson Vacuum,34999,Home and Kitchen Appliances,Cleaning Appliances,19:40:06,2024-07-26,9
1436,839,The North Face Backpack,8999,Sporting Goods and Outdoor Equipment,Outdoor Gear,21:48:41,2024-07-26,13
1437,547,OshKosh B'gosh Overalls,1799,Clothing and Apparel,Children's Clothing,02:51:14,2024-07-26,11
1438,582,Ninja Blender,13999,Home and Kitchen Appliances,Kitchen Gadgets,08:05:13,2024-07-26,15
1439,445,Bananas,43.67,Groceries and Food Items,Fresh Produce,07:46:26,2024-07-26,13
1440,971,Tresemme Hair Spray,269.33,Health and Beauty Products,Hair Care Products,21:27:54,2024-07-26,11
1441,655,Resistance Bands,799,Sporting Goods and Outdoor Equipment,Fitness Equipment,12:39:37,2024-07-26,7
1442,550,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,21:42:50,2024-07-26,4
1443,780,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,14:21:41,2024-07-26,18
1444,356,Dell XPS 13,129999,Electronics,Laptops,10:06:23,2024-07-26,14
1445,160,Carter's Pajamas,2089.64,Clothing and Apparel,Children's Clothing,11:26:18,2024-07-26,13
1446,26,Resistance Bands,799,Sporting Goods and Outdoor Equipment,Fitness Equipment,21:00:05,2024-07-26,17
1447,271,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,16:01:15,2024-07-26,17
1448,51,OshKosh B'gosh Overalls,1799,Clothing and Apparel,Children's Clothing,17:46:15,2024-07-26,17
1449,564,Carter's Pajamas,1499,Clothing and Apparel,Children's Clothing,21:13:44,2024-07-26,10
1450,619,Fujifilm X-T4,169990,Electronics,Cameras,15:01:11,2024-07-26,13
1451,633,The Godfather DVD,499,Books and Media,Movies,03:24:44,2024-07-27,9
1452,420,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,17:42:16,2024-07-27,7
1453,972,La-Z-Boy Armchair,18999,Furniture and Home Décor,Living Room Furniture,17:40:40,2024-07-27,14
1454,223,Pantene Shampoo,399,Health and Beauty Products,Hair Care Products,09:10:40,2024-07-27,4
1455,973,Fisher-Price Learning Table,3499,Toys and Games,Educational Toys,12:24:54,2024-07-27,8
1456,444,Avengers: Endgame Blu-ray,799,Books and Media,Movies,09:26:26,2024-07-27,6
1457,236,Broccoli,80,Groceries and Food Items,Fresh Produce,02:01:33,2024-07-27,11
1458,415,LEGO Mindstorms,35999,Toys and Games,Educational Toys,08:18:11,2024-07-27,5
1459,938,Puma Track Pants,1799,Sporting Goods and Outdoor Equipment,Sports Apparel,20:32:15,2024-07-27,18
1460,984,LEGO Mindstorms,35999,Toys and Games,Educational Toys,06:42:23,2024-07-27,7
1461,637,Apples,100,Groceries and Food Items,Fresh Produce,12:25:42,2024-07-27,3
1462,776,OshKosh B'gosh Overalls,1462.0,Clothing and Apparel,Children's Clothing,11:51:35,2024-07-27,17
1463,771,Dyson Vacuum,34999,Home and Kitchen Appliances,Cleaning Appliances,07:27:58,2024-07-27,2
1464,229,Carrots,100.04,Groceries and Food Items,Fresh Produce,05:54:16,2024-07-27,10
1465,46,Risk,1347.45,Toys and Games,Board Games,04:50:24,2024-07-27,10
1466,499,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,18:38:13,2024-07-27,10
1467,124,Cuisinart Food Processor,16999,Home and Kitchen Appliances,Kitchen Gadgets,06:22:29,2024-07-27,4
1468,127,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,14:01:52,2024-07-27,7
1469,879,Apples,100,Groceries and Food Items,Fresh Produce,12:40:44,2024-07-27,6
1470,651,Tresemme Hair Spray,386.18,Health and Beauty Products,Hair Care Products,17:15:10,2024-07-27,15
1471,576,1984,299,Books and Media,Fiction Books,22:56:58,2024-07-27,8
1472,242,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,14:45:26,2024-07-27,16
1473,20,Garmin GPS,21999,Sporting Goods and Outdoor Equipment,Outdoor Gear,21:03:59,2024-07-27,7
1474,408,Carrots,119.19,Groceries and Food Items,Fresh Produce,09:23:01,2024-07-27,14
1475,327,La-Z-Boy Armchair,17975.69,Furniture and Home Décor,Living Room Furniture,13:30:52,2024-07-27,16
1476,404,Bridgestone Tires,7122.54,Automotive Parts and Accessories,Motorcycle Parts,05:17:50,2024-07-27,16
1477,401,Cetaphil Cleanser,799,Health and Beauty Products,Skincare Products,16:25:33,2024-07-27,2
1478,903,Carrots,53.72,Groceries and Food Items,Fresh Produce,20:03:51,2024-07-27,14
1479,331,Ashley Recliner,16999,Furniture and Home Décor,Living Room Furniture,10:29:47,2024-07-27,10
1480,918,Levi's Jeans,2718.59,Clothing and Apparel,Men's Clothing,21:47:10,2024-07-27,10
1481,875,The Godfather DVD,499,Books and Media,Movies,01:44:40,2024-07-27,13
1482,996,Roomba Robot Vacuum,29999,Home and Kitchen Appliances,Cleaning Appliances,21:48:07,2024-07-27,17
1483,723,Avengers: Endgame Blu-ray,799,Books and Media,Movies,07:16:52,2024-07-27,17
1484,287,Star Wars Darth Vader,1799,Toys and Games,Action Figures,09:37:25,2024-07-27,2
1485,416,The Great Gatsby,399,Books and Media,Fiction Books,20:46:21,2024-07-27,9
1486,735,Lipton Tea,100,Groceries and Food Items,Beverages,11:37:53,2024-07-27,16
1487,816,L'Oreal Conditioner,399,Health and Beauty Products,Hair Care Products,15:46:38,2024-07-27,17
1488,771,Lays Potato Chips,82.72,Groceries and Food Items,Packaged Foods,22:11:13,2024-07-27,7
1489,398,Dyson Vacuum,66325.08,Home and Kitchen Appliances,Cleaning Appliances,10:12:57,2024-07-27,11
1490,80,Uniqlo Sweater,2999,Clothing and Apparel,Women's Clothing,16:09:18,2024-07-27,5
1491,257,The Godfather DVD,499,Books and Media,Movies,07:30:26,2024-07-27,4
1492,641,Yoshimura Exhaust,21999,Automotive Parts and Accessories,Motorcycle Parts,03:22:23,2024-07-27,9
1493,655,Carter's Pajamas,1499,Clothing and Apparel,Children's Clothing,05:53:00,2024-07-27,17
1494,201,Tresemme Hair Spray,273.49,Health and Beauty Products,Hair Care Products,04:11:10,2024-07-27,16
1495,108,Lenovo ThinkPad X1,198376.08,Electronics,Laptops,10:39:49,2024-07-27,6
1496,969,Instant Pot,11999,Home and Kitchen Appliances,Kitchen Gadgets,02:24:25,2024-07-27,12
1497,101,MacBook Air,92990,Electronics,Laptops,11:50:42,2024-07-27,4
1498,510,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,14:59:48,2024-07-27,11
1499,944,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,17:53:09,2024-07-27,7
1500,635,Adidas Soccer Jersey,2499,Sporting Goods and Outdoor Equipment,Sports Apparel,15:10:51,2024-07-27,14
